,id,title,keys,normalised_text,imdb_id
3704,161143,Madly Madagascar,anim  comedi  famili holiday  africa  lion  hippopotamu  giraff  cartoon  zebra  savannah  slapstick comedi  madagascar  monkey  spin off  anim  valentine's day  love pot  lemur  short film  talking anim,madly madagascar,tt2702348
3705,742,Together,drama  comedi  romanc hippi  1970  roommat  social  sweden  commun  femin  pacif  ideolog  utopia  singl  loneli  alcohol  alcoholic fath  young lov  lesbian  lgbt interest,together,tt0203166
3706,11318,The Madness of King George,comedi  drama  histori husband wife relationship  biographi  based on true stori  based on play or mus  parliament  mental il  mental health  18th centuri  king of england  assassination attempt  aristocraci  british monarchi  self destruct,the madness of king george,tt0110428
3707,73211,King of Devil's Island,drama  action suicid  island  sexual abus  escap  forced labour  based on true stori  riot  norway  beat  punish  humili  reform school  juvenile detention cent  starv  1910,king of devils island,tt1332134
3708,9311,Smilla's Sense of Snow,action  crime  drama  mysteri  thriller based on novel or book  copenhagen  denmark  inuit  comet  arctic polar circle region  conspiraci  snow  murder investig  nordic noir,smillas sense of snow,tt0120152
3709,897,Aparajito,drama scholarship  based on novel or book  loss of loved on  varanasi  pneumonia  sequel  coming of ag  india  calcutta  mother son relationship  preserved film,aparajito,tt0048956
3710,515454,Come True,science fict  horror experi  nightmar  sleep  high school stud  eye goug  sleepwalk  sleep paralysi  shadowy figur  human experi  shadow peopl  sleep studi,come true,tt7026488
3711,20544,Something the Lord Made,tv movi  drama friendship  mentor  biographi  man of one's dream  based on true stori  hospit  cardiologist  inspiring stori  surgeri  racial prejudic  open heart surgeri  medical drama  1930  racial discrimin  medical experi  medical research laboratori,something the lord made,tt0386792
3712,27452,The Spiral Staircase,mysteri  thriller  horror based on novel or book  staircas  childhood trauma  violence against women  half-broth  stepson  mute  serial kil  killer  old dark hous  gothic  spiral staircas  speech impedi  bedridden  stormy night  pair of evil ey  physical dis  proto-slash  speech impair  spree kil  mute serv  traumatized woman  imperfect  horror noir  lost voic  target the handicap,the spiral staircase,tt0038975
3713,6020,Sorority Boys,comedi drag queen  colleg  crude humor  soror  cross dress  univers  fratern  sex comedi  fraternity hous  sorority girl  drag  yearbook  roofi  pledg  sorority hous,sorority boys,tt0279781
3714,682377,Chick Fight,action  comedi trainer  bad luck  female friendship  coach  cop  best friend  nemesi  doctor  dead moth  underground fight  gay par  boxing train  female fight  financial problem  legaci  fight club  drug  lgbt interest  physical train  woman punches a woman  coffee shop own  messy lif  gay bar,chick fight,tt10944486
3715,339065,The True Cost,documentari  drama factory work  capit  global  textile industri  consumer  econom  fashion  oppress  landfil  textile work  working condit  environmental issu  structural poverti,the true cost,tt3162938
3716,623856,Let Them All Talk,comedi  drama new york c  seattl  washington  pulitzer pr  ocean lin  female friendship  dallas texa  ocean cross  author  literary ag  writer  group of friend  aunt nephew relationship  transatlant  college friend  unresolved issu  secret  unexpected situ  writing a book  literary pr  cleveland  ohio  renown,let them all talk,tt10808832
3717,10117,Action Jackson,action  comedi showdown  drug addict  suspicion of murd  boxer  suspens  organized crim  shootout  detroit  michigan  one against mani  megalomaniac  maverick cop  framed for murd  bar fight  action hero,action jackson,tt0094612
3718,1546,Thumbsucker,comedi  drama first tim  high school  becoming an adult  thumb  hypnosi  thumb suck  attention deficit hyperactivity disorder (adhd)  elocut  oregon  usa  blindfold  teenage crush  famili  dentist  debate team,thumbsucker,tt0318761
3719,390634,Fate/stay night: Heaven's Feel II. Lost Butterfly,anim  action  fantasi  drama  romanc japan  fight  magic  supernatur  sequel  alternate vers  based on video gam  adult anim  anim  based on visual novel  fate seri,fatestay night heavens feel ii lost butterfly,tt8091892
3720,11370,The Musketeer,adventur  action  famili  romanc based on novel or book  kingdom  loss of loved on  queen  power takeov  remak  royalti  conspiraci  historical fict  musket  adventur  murder hunt  action hero  good versus evil,the musketeer,tt0246544
3721,7973,Caramel,drama  comedi  romanc virgin  new lov  sibling relationship  hairdress  unexpected happi  beauti  dressmak  strafzettel  wed  police offic  exist  woman director,caramel,tt0825236
3722,39436,Sleepless,crime  horror  mysteri  thriller drown  polic  heart attack  sadism  itali  insomnia  murder  decapit  serial kil  whodunit  corps  maniac  police detect  psycho kil  black glov,sleepless,tt0220827
3723,133369,The Conspiracy,horror  thriller detect  paranoia  secret societi  interview  cult  new world ord  disappear  infiltr  hunt  found footag  corpor  human prey  documentari,the conspiracy,tt2330322
3724,29912,The Robe,drama  histori epic  palestin  roman empir  christian  crucifixion  bibl  ancient rom  slave auct  robe  slave  guilt  1st centuri  caligula  christian film,the robe,tt0046247
3725,4825,Guys and Dolls,comedi  crime  romanc bet  new york c  gambl  missionari  music  based on play or mus  based on short stori  barbershop  crap  fake blind  fiancé fiancée relationship  carnat  havana  cuba  nightclub sing  christian woman  christian missionari,guys and dolls,tt0048140
3726,425751,The Hero,drama comedian  marijuana  cancer  older man younger woman relationship  drug  audit  aging actor  divorced man  divorced fath  award  estranged daught,the hero,tt5655222
3727,9261,The Wedding Banquet,comedi  drama  romanc coming out  new york c  secret lov  husband wife relationship  parent child relationship  wedding night  marriage of conveni  taiwan  interracial relationship  male homosexu  man pretending to be straight  wed  famili  chinese restaur  secret relationship  gay them,the wedding banquet,tt0107156
3728,916053,Something from Tiffany's,romanc  comedi new year's ev  new york c  jewelri  holiday  writer's block  bakeri  hospit  writer  date  widow  single fath  death of moth  engagement r  mix-up  christma  accid  death of wif  baker  relationship  lgbt interest  best friend,something from tiffanys,tt16233952
3729,2762,Young and Innocent,thriller  romanc  mysteri based on novel or book  country hous  aunt niece relationship  birthday parti  belt  murder  english countrysid  raincoat  1930  on the lam  manhunt  father daughter relationship  innocent man  eye blink  nervous twitch  wrongly accus,young and innocent,tt0029811
3730,31052,The Accidental Tourist,comedi  drama  romanc sibling relationship  pari  franc  based on novel or book  baltimor  usa  travel  dog  dog train  travel writ  loss of child  corgi,the accidental tourist,tt0094606
3731,15136,So Close,action  thriller martial art  hacker  sense of guilt  death of fath  high tech surveil  global posit  aerial combat  female protagonist  sadist  female cop  female martial artist  handcuf  policewoman  one woman armi  woman vs woman fight  framed for a crim  death of moth  death of sist  female snip  big corpor  compact disc  computer expert  computer fraud  criminal investig  forensic sci  lesbian interest,so close,tt0300620
3732,9305,Microcosmos,documentari insect  biolog  narrat  ant  biotop  natur  woman director  nature documentari  poetic documentari  no dialogu  scienc  documentary film  insect  french  female director,microcosmos,tt0117040
3733,5470,Beowulf,adventur  fantasi  action martial art  monster  sword fight  dragon  massacr  battl  adventur  based on myth  legends or folklor  warrior  action hero  beowulf,beowulf,tt0120604
3734,17414,Dunston Checks In,famili  comedi  adventur boss  fistfight  bulli  orangutan  single fath  hotel manag  jewel theft  employer employee relationship  bali  father son relationship  brother brother relationship  mischief,dunston checks in,tt0116151
3735,440444,Piercing,horror  thriller  mysteri hotel  prostitut  based on novel or book  diari  hallucin  surreal  escort servic  hospit  psychological thril  married man  apart  violenc,piercing,tt6516314
3736,10635,Threesome,comedi  drama  romanc love triangl  roommat  bisexu  male friendship  jock  crush  polyamori  pillow fight  catcher in the ry  odd coupl  water balloon  pregnancy scar  water gun  exploring sexu  college friend  college roomm  gay them  attempted seduct,threesome,tt0111418
3737,15766,"Ghidorah, the Three-Headed Monster",action  adventur  science fict princess  helicopt  amnesia  monster  gangster  giant monst  volcano  sequel  alien  dragon  dinosaur  hypnot  kaiju  alien possess  three headed creatur,ghidorah the threeheaded monster,tt0058544
3738,16905,Captain Blood,adventur  action  histori  romanc governor  jamaica  exil  treason  sword fight  piraci  pirat  doctor  slave  physician  swashbuckl  irishman  buccan  sea battl  pirate ship  rebel lead  17th centuri  sold into slaveri,captain blood,tt0026174
3739,5471,Beowulf & Grendel,action  adventur  drama  fantasi hero  mytholog  mythical creatur  vike  nordic mytholog  swordsman  mythological beast  norse mytholog  sword and sorceri  6th centuri  beowulf,beowulf  grendel,tt0402057
3740,38582,Godzilla vs. Mechagodzilla,action  science fict monster  cyborg  giant monst  mechagodzilla  sequel  alien  giant robot  robot  alien invas  gojira  kaiju  statu  anguiru  godzilla,godzilla vs mechagodzilla,tt0071565
3741,813477,Shin Kamen Rider,action  drama  science fict superhero  race polit  secret organ  racism  based on manga  motorcycl  reboot  masked superhero  body modif  based on tv seri  mysterious disappear  body horror  henshin hero  tokusatsu  kamen rid,shin kamen rider,tt14379088
3742,7797,Youth Without Youth,fantasi  drama  mysteri new lov  amnesia  dual ident  soulmat  based on novel or book  love of one's lif  nepal  lightn  geneva  switzerland  age differ  ident  psychopath  fountain of youth  secret ident  geniu  new ident  lover  bern  partnership  car crash  age  malta  eternal youth  crush  hospit  doctor  gestapo  parallel world  elderli  romania,youth without youth,tt0481797
3743,3107,Destroy All Monsters,action  science fict  horror mind control  japan  monster  giant monst  sequel  alien  moon bas  alien invas  rodan  kaiju  anguiru  king ghidorah  baragon  spaceship  mothra  godzilla,destroy all monsters,tt0063172
3744,3077,Son of Frankenstein,horror  science fict castl  sequel  baron  murder  black and whit  series of murd  prosthetic arm  police inspector  sulphur  dark secret  human monst  secret  father son relationship  suspicious behavior  frankenstein,son of frankenstein,tt0031951
3745,377462,O.J.: Made in America,documentari  crime  histori police brut  american footbal  los angel  california  true crim  racial tens  lapd  murder tri  criminal justice system  race rel,oj made in america,tt5275892
3746,78182,Elena,drama  thriller pill  swimming pool  viagra  candl  female lifeguard  second marriag  watching tv  lifeguard  stepparent stepchild relationship  elderly coupl  convalesc  apartment complex,elena,tt1925421
